title,firstname,middlename,lastname,name_suffix,nickname,party,state,district,gender,website,webform,congress_office,bioguide_id,votesmart_id,fec_id,govtrack_id,crp_id,twitter_id,congresspedia_url,birthdate,oc_email,black_caucus,hispanic_caucus,freedom_caucus
Rep,Ted,,Poe,,,R,TX,2,M,https://poe.house.gov,https://poe.house.gov/index.cfm/contact-form#form_D05B44B5-B782-4DC7-BED6-FF0C90951FFF,2412 Rayburn House Office Building,P000592,49198,H4TX02108,400652,N00026457,JudgeTedPoe,http://www.opencongress.org/wiki/Ted_Poe,9/10/1948,Rep.Poe@opencongress.org,0,0,0
Rep,Ed,,Perlmutter,,,D,CO,7,M,http://perlmutter.house.gov,https://forms.house.gov/perlmutter/webforms/contact.shtml,1410 Longworth House Office Building,P000593,2653,H6CO07023,412192,N00027510,RepPerlmutter,http://www.opencongress.org/wiki/Ed_Perlmutter,5/1/1953,Rep.Perlmutter@opencongress.org,0,0,0
Rep,Erik,,Paulsen,,,R,MN,3,M,http://paulsen.house.gov,https://paulsenforms.house.gov/contact-me,127 Cannon House Office Building,P000594,3833,H8MN03077,412303,N00029391,RepErikPaulsen,http://www.opencongress.org/wiki/Erik_Paulsen,5/14/1965,Rep.Paulsen@opencongress.org,0,0,0
Sen,Gary,C.,Peters,,,D,MI,Junior Seat,M,http://www.peters.senate.gov,,724 Hart Senate Office Building,P000595,8749,H8MI09068,412305,N00029277,SenGaryPeters,http://www.opencongress.org/wiki/Gary_Peters,12/1/1958,Sen.Peters@opencongress.org,0,0,0
Com,Pedro,R.,Pierluisi,,,D,PR,0,M,http://pierluisi.house.gov,https://pierluisi.house.gov/contact/email-me,2410 Rayburn House Office Building,P000596,110894,H8PR00062,412306,N00029168,PedroPierluisi,http://www.opencongress.org/wiki/Pedro_Pierluisi,4/26/1959,Rep.Pierluisi@opencongress.org,0,1,0
Rep,Chellie,,Pingree,,,D,ME,1,F,https://pingree.house.gov,https://pingree.house.gov/email-me,2162 Rayburn House Office Building,P000597,6586,H8ME01120,412307,N00013817,ChelliePingree,http://www.opencongress.org/wiki/Chellie_Pingree,4/2/1955,Rep.Pingree@opencongress.org,0,0,0
Rep,Jared,,Polis,,,D,CO,2,M,http://polis.house.gov,https://polis.house.gov/forms/writeyourrep/default.aspx,1433 Longworth House Office Building,P000598,106220,H8CO02137,412308,N00029127,JaredPolis,http://www.opencongress.org/wiki/Jared_Polis,5/12/1975,Rep.Polis@opencongress.org,0,0,0
Rep,Bill,,Posey,,,R,FL,8,M,http://posey.house.gov,https://posey.house.gov/forms/writeyourrep/,120 Cannon House Office Building,P000599,24280,H8FL15107,412309,N00029662,CongBillPosey,http://www.opencongress.org/wiki/Bill_Posey,12/18/1947,Rep.Posey@opencongress.org,0,0,1
Rep,Steven,M.,Palazzo,,,R,MS,4,M,http://palazzo.house.gov,http://palazzo.house.gov/contact/,331 Cannon House Office Building,P000601,69521,H0MS04120,412443,N00031958,CongPalazzo,http://www.opencongress.org/wiki/Steven_Palazzo,2/21/1970,Rep.Palazzo@opencongress.org,0,0,0
Rep,Mike,,Pompeo,,,R,KS,4,M,http://pompeo.house.gov,https://pompeo.house.gov/contact/contactform.htm?zip5=$ADDRESS_ZIP5,436 Cannon House Office Building,P000602,125023,H0KS04051,412431,N00030744,RepMikePompeo,http://www.opencongress.org/wiki/Mike_Pompeo,12/30/1963,Rep.Pompeo@opencongress.org,0,0,0
Sen,Rand,,Paul,,,R,KY,Junior Seat,M,https://www.paul.senate.gov,http://www.paul.senate.gov/?p=contact,167 Russell Senate Office Building,P000603,117285,S0KY00156,412492,N00030836,,http://www.opencongress.org/wiki/Rob_Portman,1/7/1963,Sen.Paul@opencongress.org,0,0,0
Rep,Donald,M.,Payne,Jr.,,D,NJ,10,M,http://payne.house.gov,http://payne.house.gov/contact/email-me,103 Cannon House Office Building,P000604,90668,H2NJ10154,412506,N00034639,RepDonaldPayne,,12/17/1958,Rep.Payne@opencongress.org,1,0,0
Rep,Scott,,Perry,,,R,PA,4,M,http://perry.house.gov,http://perryforms.house.gov/forms/writeyourrep/,1207 Longworth House Office Building,P000605,59980,H2PA04135,412569,N00034120,RepScottPerry,,5/27/1962,Rep.Perry@opencongress.org,0,0,1
Rep,Robert,,Pittenger,,,R,NC,9,M,http://pittenger.house.gov,https://pittenger.house.gov/contact/email-me,224 Cannon House Office Building,P000606,41272,H2NC09134,412551,N00034416,RepPittenger,,8/15/1948,Rep.Pittenger@opencongress.org,0,0,0
Rep,Mark,,Pocan,,,D,WI,2,M,http://pocan.house.gov,https://pocan.house.gov/contact/email-me,313 Cannon House Office Building,P000607,26238,H2WI02124,412585,N00033549,RepMarkPocan,,8/14/1964,Rep.Pocan@opencongress.org,0,0,0
Rep,Scott,H.,Peters,,,D,CA,52,M,http://scottpeters.house.gov,https://scottpeters.house.gov/contact/email-me,1122 Longworth House Office Building,P000608,70351,H2CA52089,412523,N00033591,RepScottPeters,,6/17/1958,Rep.Scottpeters@opencongress.org,0,0,0
Rep,Gary,,Palmer,,,R,AL,6,M,https://palmer.house.gov,,206 Cannon House Office Building,P000609,,H4AL06098,412608,N00035691,USRepGaryPalmer,,5/14/1954,Rep.Palmer@opencongress.org,0,0,1
Del,Stacey,,Plaskett,,,D,VI,0,F,https://plaskett.house.gov,,509 Cannon House Office Building,P000610,,H2VI00082,412659,N00035000,staceyplaskett,,5/13/1964,Rep.Plaskett@opencongress.org,1,0,0
Rep,Bruce,,Poliquin,,,R,ME,2,M,https://poliquin.house.gov,,426 Cannon House Office Building,P000611,,S2ME00158,412633,N00034584,RepPoliquin,,11/1/1953,Rep.Poliquin@opencongress.org,0,0,0
Sen,David,,Perdue,,,R,GA,Junior Seat,M,http://www.perdue.senate.gov,,383 Russell Senate Office Building,P000612,,S4GA11285,412666,N00035516,sendavidperdue,,12/10/1949,Sen.Perdue@opencongress.org,0,0,0
Rep,Mike,,Quigley,,,D,IL,5,M,http://quigley.house.gov,https://quigleyforms.house.gov/forms/writeyourrep/,2458 Rayburn House Office Building,Q000023,83310,H0IL05096,412331,N00030581,RepMikeQuigley,http://www.opencongress.org/wiki/Michael_Quigley,10/17/1958,Rep.Quigley@opencongress.org,0,0,0
Rep,Charles,B.,Rangel,,Charlie,D,NY,13,M,http://rangel.house.gov,https://rangel.house.gov/contact-me/email-me,2354 Rayburn House Office Building,R000053,26979,H6NY19029,400333,N00000964,CBRangel,http://www.opencongress.org/wiki/Charles_Rangel,6/11/1930,Rep.Rangel@opencongress.org,1,0,0
Sen,John,F.,Reed,,Jack,D,RI,Senior Seat,M,http://www.reed.senate.gov,http://www.reed.senate.gov/contact/,728 Hart Senate Office Building,R000122,27060,S6RI00163,300081,N00000362,SenJackReed,http://www.opencongress.org/wiki/John_Reed,11/12/1949,Sen.Reed@opencongress.org,0,0,0
Sen,Harry,M.,Reid,,,D,NV,Senior Seat,M,http://www.reid.senate.gov,http://www.reid.senate.gov/contact,522 Hart Senate Office Building,R000146,53320,S6NV00028,300082,N00009922,SenatorReid,http://www.opencongress.org/wiki/Harry_Reid,12/2/1939,Sen.Reid@opencongress.org,0,0,0
Sen,Pat,,Roberts,,,R,KS,Senior Seat,M,http://www.roberts.senate.gov,http://www.roberts.senate.gov/public/index.cfm?p=EmailPat,109 Hart Senate Office Building,R000307,26866,S6KS00080,300083,N00005285,SenPatRoberts,http://www.opencongress.org/wiki/Pat_Roberts,4/20/1936,Sen.Roberts@opencongress.org,0,0,0
Rep,Harold,,Rogers,,Hal,R,KY,5,M,http://halrogers.house.gov,https://halrogers.house.gov/contact/contactform.htm,2406 Rayburn House Office Building,R000395,26875,H0KY05015,400340,N00003473,RepHalRogers,http://www.opencongress.org/wiki/Harold_Rogers,12/31/1937,Rep.Halrogers@opencongress.org,0,0,0
Rep,Dana,T.,Rohrabacher,,,R,CA,48,M,http://rohrabacher.house.gov,https://rohrabacher.house.gov/contact/email-me,2300 Rayburn House Office Building,R000409,26763,H8CA42061,400343,N00007151,,http://www.opencongress.org/wiki/Dana_Rohrabacher,6/21/1947,Rep.Rohrabacher@opencongress.org,0,0,0
Rep,Ileana,,Ros-Lehtinen,,,R,FL,27,F,http://ros-lehtinen.house.gov,https://ros-lehtinen.house.gov/contact-me/email-me,2206 Rayburn House Office Building,R000435,26815,H0FL18025,400344,N00002858,RosLehtinen,http://www.opencongress.org/wiki/Ileana_Ros-Lehtinen,7/15/1952,Rep.Ros-lehtinen@opencongress.org,0,0,0
Rep,Lucille,,Roybal-Allard,,,D,CA,40,F,http://roybal-allard.house.gov,http://roybal-allard.house.gov/contact/,2330 Rayburn House Office Building,R000486,26766,H2CA33048,400347,N00006671,RepRoybalAllard,http://www.opencongress.org/wiki/Lucille_Roybal-Allard,6/12/1941,Rep.Roybal-allard@opencongress.org,0,1,0
Rep,Edward,R.,Royce,,Ed,R,CA,39,M,http://royce.house.gov,https://royce.house.gov/contact/contactform.htm,2310 Rayburn House Office Building,R000487,26772,H6CA39020,400348,N00008264,RepEdRoyce,http://www.opencongress.org/wiki/Edward_Royce,10/12/1951,Rep.Royce@opencongress.org,0,0,0
Rep,Bobby,L.,Rush,,,D,IL,1,M,http://rush.house.gov,https://rush.house.gov/contact-me/legislative-issues,2188 Rayburn House Office Building,R000515,26831,H2IL01042,400350,N00004887,RepBobbyRush,http://www.opencongress.org/wiki/Bobby_Rush,11/23/1946,Rep.Rush@opencongress.org,1,0,0
Rep,Paul,D.,Ryan,,,R,WI,1,M,http://paulryan.house.gov,https://paulryan.house.gov/contact/email.htm#.U032ra1dU_d,1233 Longworth House Office Building,R000570,26344,H8WI01024,400351,N00004357,SpeakerRyan,http://www.opencongress.org/wiki/Paul_Ryan,1/29/1970,Rep.Paulryan@opencongress.org,0,0,0
Rep,Mike,,Rogers,,,R,AL,3,M,http://mikerogers.house.gov,http://mikerogers.house.gov/contact-mike/email-me,324 Cannon House Office Building,R000575,5705,H2AL03032,400341,N00024759,RepMikeRogersAL,http://www.opencongress.org/wiki/Michael_Rogers,7/16/1958,Rep.Mikerogers@opencongress.org,0,0,0
Rep,C.,A. Dutch,Ruppersberger,,,D,MD,2,M,http://ruppersberger.house.gov,http://ruppersberger.house.gov/contact-dutch/email-dutch,2416 Rayburn House Office Building,R000576,36130,H2MD02160,400349,N00025482,Call_Me_Dutch,http://www.opencongress.org/wiki/C.A._Dutch_Ruppersberger,1/31/1946,Rep.Ruppersberger@opencongress.org,0,0,0
Rep,Tim,J.,Ryan,,,D,OH,13,M,http://timryan.house.gov,http://timryanforms.house.gov/contact/,1421 Longworth House Office Building,R000577,45638,H2OH17109,400352,N00025280,RepTimRyan,http://www.opencongress.org/wiki/Timothy_Ryan,7/16/1973,Rep.Timryan@opencongress.org,0,0,0
Rep,David,G.,Reichert,,,R,WA,8,M,http://reichert.house.gov,https://reichert.house.gov/contact-me,1127 Longworth House Office Building,R000578,51346,H4WA08071,400660,N00026885,DaveReichert,http://www.opencongress.org/wiki/David_George_Reichert,8/29/1950,Rep.Reichert@opencongress.org,0,0,0
Rep,Peter,J.,Roskam,,,R,IL,6,M,http://roskam.house.gov,https://roskam.house.gov/contact/email-me,2246 Rayburn House Office Building,R000580,6382,H6IL06117,412202,N00004719,PeterRoskam,http://www.opencongress.org/wiki/Peter_Roskam,9/13/1961,Rep.Roskam@opencongress.org,0,0,0
Rep,David,P.,Roe,,Phil,R,TN,1,M,http://roe.house.gov,https://roe.house.gov/contact/contactform.htm?zip5=37813&zip4=1659,407 Cannon House Office Building,R000582,65306,H6TN01388,412310,N00028463,DrPhilRoe,http://www.opencongress.org/wiki/David_Roe,7/21/1945,Rep.Roe@opencongress.org,0,0,0
Rep,Thomas,J.,Rooney,,,R,FL,17,M,https://rooney.house.gov,https://rooney.house.gov/email-me,2160 Rayburn House Office Building,R000583,107800,H8FL16022,412311,N00029018,TomRooney,http://www.opencongress.org/wiki/Tom_Rooney,11/21/1970,Rep.Rooney@opencongress.org,0,0,0
Sen,James,,Risch,,,R,ID,Junior Seat,M,http://www.risch.senate.gov,http://www.risch.senate.gov/public/index.cfm?p=Email,483 Russell Senate Office Building,R000584,2919,S8ID00092,412322,N00029441,SenatorRisch,http://www.opencongress.org/wiki/James_Risch,5/3/1943,Sen.Risch@opencongress.org,0,0,0
Rep,Tom,W.,Reed,II,,R,NY,23,M,http://reed.house.gov,https://reed.house.gov/contact-me/email-me,2437 Rayburn House Office Building,R000585,127046,H0NY29054,412393,N00030949,RepTomReed,http://www.opencongress.org/wiki/Tom_Reed,11/18/1971,Rep.Reed@opencongress.org,0,0,0
Rep,James,B.,Renacci,,,R,OH,16,M,https://renacci.house.gov,https://renacci.house.gov/index.cfm/contact-form,328 Cannon House Office Building,R000586,120678,H0OH16097,412462,N00031127,RepJimRenacci,http://www.opencongress.org/wiki/Jim_Renacci,12/3/1958,Rep.Renacci@opencongress.org,0,0,0
Rep,Reid,J.,Ribble,,,R,WI,8,M,http://ribble.house.gov,https://ribble.house.gov/contact-me/email-me,1513 Longworth House Office Building,R000587,126240,H0WI08075,412489,N00030968,RepRibble,http://www.opencongress.org/wiki/Reid_Ribble,4/5/1956,Rep.Ribble@opencongress.org,0,0,0
Rep,Cedric,L.,Richmond,,,D,LA,2,M,http://richmond.house.gov,https://richmond.house.gov/contact-me/email-me,240 Cannon House Office Building,R000588,35384,H8LA02054,412432,N00030184,RepRichmond,http://www.opencongress.org/wiki/Cedric_Richmond,9/13/1973,Rep.Richmond@opencongress.org,1,0,0
Rep,Edward,Scott,Rigell,,Scott,R,VA,2,M,http://rigell.house.gov,https://rigell.house.gov/contact/contactform.htm,418 Cannon House Office Building,R000589,121807,H0VA02084,412483,N00030962,RepScottRigell,http://www.opencongress.org/wiki/Scott_Rigell,5/28/1960,Rep.Rigell@opencongress.org,0,0,0
Rep,Martha,,Roby,,,R,AL,2,F,http://roby.house.gov,https://roby.house.gov/contact-me,442 Cannon House Office Building,R000591,71604,H0AL02087,412394,N00030768,RepMarthaRoby,http://www.opencongress.org/wiki/Martha_Roby,7/27/1976,Rep.Roby@opencongress.org,0,0,0
Rep,Todd,,Rokita,,,R,IN,4,M,http://rokita.house.gov,https://rokita.house.gov/contact-me,1717 Longworth House Office Building,R000592,34167,H0IN04170,412426,N00031741,ToddRokita,http://www.opencongress.org/wiki/Todd_Rokita,2/9/1970,Rep.Rokita@opencongress.org,0,0,0
Rep,Dennis,A.,Ross,,,R,FL,15,M,http://dennisross.house.gov,https://dennisross.house.gov/forms/writeyourrep/,229 Cannon House Office Building,R000593,12813,H0FL12101,412411,N00030645,RepDennisRoss,http://www.opencongress.org/wiki/Dennis_Ross,10/18/1959,Rep.Dennisross@opencongress.org,0,0,0
Sen,Marco,,Rubio,,,R,FL,Junior Seat,M,http://www.rubio.senate.gov,http://www.rubio.senate.gov/public/index.cfm/contact,284 Russell Senate Office Building,R000595,1601,S0FL00338,412491,N00030612,SenRubioPress,http://www.opencongress.org/wiki/Marco_Rubio,5/28/1971,Sen.Rubio@opencongress.org,0,0,0
Rep,Tom,,Rice,,,R,SC,7,M,http://rice.house.gov,https://tomriceforms.house.gov/forms/writeyourrep/,223 Cannon House Office Building,R000597,132382,H2SC07066,412572,N00033832,RepTomRice,,8/4/1957,Rep.Rice@opencongress.org,0,0,0
Rep,Keith,J.,Rothfus,,,R,PA,12,M,https://rothfus.house.gov,https://rothfus.house.gov/email-keith,1205 Longworth House Office Building,R000598,119466,H0PA04220,412570,N00031253,KeithRothfus,,4/25/1962,Rep.Rothfus@opencongress.org,0,0,1
Rep,Raul,,Ruiz,,,D,CA,36,M,https://ruiz.house.gov,https://ruiz.house.gov/email-me,1319 Longworth House Office Building,R000599,136407,H2CA36439,412519,N00033510,CongressmanRuiz,,8/25/1972,Rep.Ruiz@opencongress.org,0,1,0
Del,Aumua,,Amata,,,R,AS,0,F,https://radewagen.house.gov,,1339 Longworth House Office Building,R000600,,H4AS00036,412664,N00007635,RepAmata,,12/29/1947,Rep.Radewagen@opencongress.org,0,0,0
Rep,John,,Ratcliffe,,,R,TX,4,M,https://ratcliffe.house.gov,,325 Cannon House Office Building,R000601,,H4TX04153,412653,N00035972,RepRatcliffe,,10/20/1965,Rep.Ratcliffe@opencongress.org,0,0,0
Rep,Kathleen,,Rice,,,D,NY,4,F,http://kathleenrice.house.gov,,1508 Longworth House Office Building,R000602,,H4NY04075,412647,N00035927,RepKathleenRice,,2/15/1965,Rep.Kathleenrice@opencongress.org,0,0,0
Rep,David,,Rouzer,,,R,NC,7,M,https://rouzer.house.gov,,424 Cannon House Office Building,R000603,,H2NC07096,412641,N00033527,RepDavidRouzer,,2/16/1972,Rep.Rouzer@opencongress.org,0,0,0
Rep,Steve,,Russell,,,R,OK,5,M,https://russell.house.gov,,128 Cannon House Office Building,R000604,,H4OK05132,412650,N00036175,RepRussell,,5/25/1963,Rep.Russell@opencongress.org,0,0,0
Sen,Mike,,Rounds,,,R,SD,Junior Seat,M,http://www.rounds.senate.gov,,502 Hart Senate Office Building,R000605,,S4SD00049,412669,N00035187,SenatorRounds,,10/24/1954,Sen.Rounds@opencongress.org,0,0,0
Rep,Matt,,Salmon,,,R,AZ,5,M,http://salmon.house.gov,https://salmon.house.gov/contact/email-me,2349 Rayburn House Office Building,S000018,22184,H4AZ01038,400606,N00006446,RepMattSalmon,,1/21/1958,Rep.Salmon@opencongress.org,0,0,1
Rep,Loretta,B.,Sanchez,,,D,CA,46,F,http://lorettasanchez.house.gov,https://lorettasanchez.house.gov/contact-me/email-me,1211 Longworth House Office Building,S000030,203,H6CA46033,400356,N00008274,LorettaSanchez,http://www.opencongress.org/wiki/Loretta_Sanchez,1/7/1960,Rep.Lorettasanchez@opencongress.org,0,1,0
Sen,Bernard,,Sanders,,Bernie,I,VT,Junior Seat,M,http://www.sanders.senate.gov,http://www.sanders.senate.gov/contact/comment,332 Dirksen Senate Office Building,S000033,27110,H8VT01016,400357,N00000528,SenSanders,http://www.opencongress.org/wiki/Bernard_Sanders,9/8/1941,Sen.Sanders@opencongress.org,0,0,0
Rep,Marshall,,Sanford,,Mark,R,SC,1,M,http://sanford.house.gov,https://sanford.house.gov/contact/email-me,2201 Rayburn House Office Building,S000051,21991,H4SC01073,400607,N00002424,RepSanfordSC,,5/28/1960,Rep.Sanford@opencongress.org,0,0,1
Sen,Charles,E.,Schumer,,Chuck,D,NY,Senior Seat,M,https://www.schumer.senate.gov,http://www.schumer.senate.gov/Contact/email-chuck,322 Hart Senate Office Building,S000148,26976,S8NY00082,300087,N00001093,SenSchumer,http://www.opencongress.org/wiki/Charles_Schumer,11/23/1950,Sen.Schumer@opencongress.org,0,0,0
Rep,Robert,C.,Scott,,Bobby,D,VA,3,M,http://bobbyscott.house.gov,https://bobbyscott.house.gov/contact/email-me,1201 Longworth House Office Building,S000185,27117,H6VA01117,400364,N00002147,BobbyScott,http://www.opencongress.org/wiki/Robert_Scott,4/30/1947,Rep.Bobbyscott@opencongress.org,1,0,0
Rep,F.,James,Sensenbrenner,Jr.,,R,WI,5,M,http://sensenbrenner.house.gov,http://sensenbrenner.house.gov/contact/email.htm,2449 Rayburn House Office Building,S000244,27142,H8WI09050,400365,N00004291,JimPressOffice,http://www.opencongress.org/wiki/James_Sensenbrenner,6/14/1943,Rep.Sensenbrenner@opencongress.org,0,0,0
Rep,José,E.,Serrano,,,D,NY,15,M,http://serrano.house.gov,https://serrano.house.gov/contact-me/email-me,2227 Rayburn House Office Building,S000248,26981,H0NY18065,400366,N00001813,RepJoseSerrano,http://www.opencongress.org/wiki/Jose_Serrano,10/24/1943,Rep.Serrano@opencongress.org,0,1,0
Rep,Pete,A.,Sessions,,,R,TX,32,M,https://sessions.house.gov,https://sessions.house.gov/index.cfm/contact-form,2233 Rayburn House Office Building,S000250,288,H2TX03126,400367,N00005681,PeteSessions,http://www.opencongress.org/wiki/Peter_Sessions,3/22/1955,Rep.Sessions@opencongress.org,0,0,0
Sen,Richard,C.,Shelby,,,R,AL,Senior Seat,M,http://www.shelby.senate.gov,http://www.shelby.senate.gov/public/index.cfm/emailsenatorshelby,304 Russell Senate Office Building,S000320,53266,S6AL00013,300089,N00009920,SenShelby,http://www.opencongress.org/wiki/Richard_Shelby,5/6/1934,Sen.Shelby@opencongress.org,0,0,0
Rep,Brad,J.,Sherman,,,D,CA,30,M,http://sherman.house.gov,http://sherman.house.gov/contact/contact-congressman-sherman-form,2242 Rayburn House Office Building,S000344,142,H6CA24113,400371,N00006897,BradSherman,http://www.opencongress.org/wiki/Brad_Sherman,10/24/1954,Rep.Sherman@opencongress.org,0,0,0
Rep,John,M.,Shimkus,,,R,IL,15,M,http://shimkus.house.gov,https://shimkus.house.gov/contact/email-me,2217 Rayburn House Office Building,S000364,246,H2IL20042,400373,N00004961,RepShimkus,http://www.opencongress.org/wiki/John_Shimkus,2/21/1958,Rep.Shimkus@opencongress.org,0,0,0
Rep,Louise,McIntosh,Slaughter,,,D,NY,25,F,https://louise.house.gov,https://louise.house.gov/contact-louise,2469 Rayburn House Office Building,S000480,26991,H6NY03031,400378,N00001311,LouiseSlaughter,http://www.opencongress.org/wiki/Louise_McIntosh_Slaughter,8/14/1929,Rep.Louise@opencongress.org,0,0,0
Rep,Adam,,Smith,,,D,WA,9,M,https://adamsmith.house.gov,https://adamsmith.house.gov/contact/contactform.htm,2264 Rayburn House Office Building,S000510,845,H6WA09025,400379,N00007833,RepAdamSmith,http://www.opencongress.org/wiki/Adam_Smith,6/15/1965,Rep.Adamsmith@opencongress.org,0,0,0
Rep,Christopher,H.,Smith,,Chris,R,NJ,4,M,http://chrissmith.house.gov,https://chrissmith.house.gov/contact/write.htm,2373 Rayburn House Office Building,S000522,26952,H8NJ04014,400380,N00009816,RepChrisSmith,http://www.opencongress.org/wiki/Christopher_Smith,3/4/1953,Rep.Chrissmith@opencongress.org,0,0,0
Rep,Lamar,S.,Smith,,,R,TX,21,M,http://lamarsmith.house.gov,http://lamarsmith.house.gov/contact/email-lamar,2409 Rayburn House Office Building,S000583,27097,H6TX21012,400381,N00001811,LamarSmithTX21,http://www.opencongress.org/wiki/Lamar_Smith,11/19/1947,Rep.Lamarsmith@opencongress.org,0,0,0
Sen,Debbie,Ann,Stabenow,,,D,MI,Senior Seat,F,http://www.stabenow.senate.gov,http://www.stabenow.senate.gov/?p=contact,731 Hart Senate Office Building,S000770,515,S8MI00281,300093,N00004118,SenStabenow,http://www.opencongress.org/wiki/Debbie_Stabenow,4/29/1950,Sen.Stabenow@opencongress.org,0,0,0
Sen,Jefferson,B.,Sessions,,Jeff,R,AL,Junior Seat,M,http://www.sessions.senate.gov/public,http://www.sessions.senate.gov/public/index.cfm/contact-jeff,326 Russell Senate Office Building,S001141,443,S6AL00195,300088,N00003062,SenatorSessions,http://www.opencongress.org/wiki/Jefferson_Sessions,12/24/1946,Sen.Sessions@opencongress.org,0,0,0
Rep,Janice,D.,Schakowsky,,Jan,D,IL,9,F,http://schakowsky.house.gov,https://schakowsky.house.gov/write-to-congresswoman-jan-schakowsky,2367 Rayburn House Office Building,S001145,6387,H8IL09067,400360,N00004724,JanSchakowsky,http://www.opencongress.org/wiki/Janice_Schakowsky,5/26/1944,Rep.Schakowsky@opencongress.org,0,0,0
Rep,Michael,K.,Simpson,,Mike,R,ID,2,M,http://simpson.house.gov,http://simpson.house.gov/contact/,2312 Rayburn House Office Building,S001148,2917,H8ID02064,400376,N00006263,CongMikeSimpson,http://www.opencongress.org/wiki/Michael_Simpson,9/8/1950,Rep.Simpson@opencongress.org,0,0,0
Rep,Adam,B.,Schiff,,,D,CA,28,M,http://schiff.house.gov,https://schiff.house.gov/contact,2411 Rayburn House Office Building,S001150,9489,H0CA27085,400361,N00009585,RepAdamSchiff,http://www.opencongress.org/wiki/Adam_Schiff,6/22/1960,Rep.Schiff@opencongress.org,0,0,0
Rep,Bill,,Shuster,,,R,PA,9,M,http://shuster.house.gov,http://shuster.house.gov/contact-form/,2268 Rayburn House Office Building,S001154,55693,H2PA09035,409888,N00013770,RepBillShuster,http://www.opencongress.org/wiki/Bill_Shuster,1/10/1961,Rep.Shuster@opencongress.org,0,0,0
Rep,Linda,T.,Sánchez,,,D,CA,38,F,https://lindasanchez.house.gov,https://forms.house.gov/lindasanchez/webforms/issue_subscribe.htm,2329 Rayburn House Office Building,S001156,29674,H2CA39078,400355,N00024870,RepLindaSanchez,http://www.opencongress.org/wiki/Linda_Sanchez,1/28/1969,Rep.Lindasanchez@opencongress.org,0,1,0
Rep,David,,Scott,,,D,GA,13,M,http://davidscott.house.gov,https://davidscott.house.gov/contact/contactform.htm,225 Cannon House Office Building,S001157,7826,H2GA13012,400363,N00024871,RepDavidScott,http://www.opencongress.org/wiki/David_Scott,6/27/1945,Rep.Davidscott@opencongress.org,1,0,0
Rep,Albio,,Sires,,,D,NJ,8,M,http://sires.house.gov,https://sires.house.gov/contact-me/email-me,2342 Rayburn House Office Building,S001165,22510,H6NJ13191,412186,N00027523,RepSires,http://www.opencongress.org/wiki/Albio_Sires,1/26/1951,Rep.Sires@opencongress.org,0,1,0
Rep,John,P.,Sarbanes,,,D,MD,3,M,https://sarbanes.house.gov,http://sarbanes.house.gov/federal.asp,2444 Rayburn House Office Building,S001168,66575,H6MD03292,412212,N00027751,RepSarbanes,http://www.opencongress.org/wiki/John_Sarbanes,5/22/1962,Rep.Sarbanes@opencongress.org,0,0,0
Rep,Adrian,,Smith,,,R,NE,3,M,http://adriansmith.house.gov,https://adriansmith.house.gov/contact-me/email-me,2241 Rayburn House Office Building,S001172,21284,H6NE03115,412217,N00027623,RepAdrianSmith,http://www.opencongress.org/wiki/Adrian_Smith,12/19/1970,Rep.Adriansmith@opencongress.org,0,0,0
Rep,Jackie,,Speier,,,D,CA,14,F,http://speier.house.gov,https://forms.house.gov/speier/webforms/email_jackie.shtml,2465 Rayburn House Office Building,S001175,8425,H8CA12171,412259,N00029649,RepSpeier,http://www.opencongress.org/wiki/K._Jacqueline_Speier,5/14/1950,Rep.Speier@opencongress.org,0,0,0
Rep,Steve,Joseph,Scalise,,,R,LA,1,M,http://scalise.house.gov,https://scalise.house.gov/contact-me/email-me,2338 Rayburn House Office Building,S001176,9026,H0LA01087,412261,N00009660,SteveScalise,http://www.opencongress.org/wiki/Stephen_Scalise,10/6/1965,Rep.Scalise@opencongress.org,0,0,0
Del,Gregorio,Kilili Camacho,Sablan,,,I,MP,0,M,http://sablan.house.gov,http://sablan.house.gov/email-me,423 Cannon House Office Building,S001177,110903,H8MP00041,412312,N00030418,,http://www.opencongress.org/wiki/Gregorio_Sablan,1/19/1955,Rep.Sablan@opencongress.org,0,1,0
Rep,Kurt,,Schrader,,,D,OR,5,M,http://schrader.house.gov,https://schrader.house.gov/contact,2431 Rayburn House Office Building,S001180,10813,H8OR05107,412315,N00030071,RepSchrader,http://www.opencongress.org/wiki/Kurt_Schrader,10/19/1951,Rep.Schrader@opencongress.org,0,0,0
Sen,Jeanne,,Shaheen,,,D,NH,Senior Seat,F,http://www.shaheen.senate.gov,http://www.shaheen.senate.gov/contact/,506 Hart Senate Office Building,S001181,1663,S0NH00219,412323,N00024790,SenatorShaheen,http://www.opencongress.org/wiki/Jeanne_Shaheen,1/28/1947,Sen.Shaheen@opencongress.org,0,0,0
Rep,David,,Schweikert,,,R,AZ,6,M,http://schweikert.house.gov,https://schweikert.house.gov/contact-form,409 Cannon House Office Building,S001183,106387,H4AZ06045,412399,N00006460,RepDavid,http://www.opencongress.org/wiki/David_Schweikert,3/3/1962,Rep.Schweikert@opencongress.org,0,0,1
